Period start,Period end,Region ID,Region,Demand (GWh),Demand ($)
07/01/2023 11:30:00,07/01/2023 12:00:00,NZ,New Zealand,2.294,51278.51
07/01/2023 12:00:00,07/01/2023 12:30:00,NZ,New Zealand,2.291,68953.24
07/01/2023 12:30:00,07/01/2023 13:00:00,NZ,New Zealand,2.271,32910.4
07/01/2023 13:00:00,07/01/2023 13:30:00,NZ,New Zealand,2.25,32371.12
07/01/2023 13:30:00,07/01/2023 14:00:00,NZ,New Zealand,2.231,22804.34
07/01/2023 14:00:00,07/01/2023 14:30:00,NZ,New Zealand,2.224,21836.23
07/01/2023 14:30:00,07/01/2023 15:00:00,NZ,New Zealand,2.227,21812.35
07/01/2023 15:00:00,07/01/2023 15:30:00,NZ,New Zealand,2.211,1082.38
07/01/2023 15:30:00,07/01/2023 16:00:00,NZ,New Zealand,2.217,3631.93
07/01/2023 16:00:00,07/01/2023 16:30:00,NZ,New Zealand,2.211,22523.25
07/01/2023 16:30:00,07/01/2023 17:00:00,NZ,New Zealand,2.246,72726.66
07/01/2023 17:00:00,07/01/2023 17:30:00,NZ,New Zealand,2.27,73942.76
07/01/2023 17:30:00,07/01/2023 18:00:00,NZ,New Zealand,2.294,97009.78
07/01/2023 18:00:00,07/01/2023 18:30:00,NZ,New Zealand,2.284,84711.73
07/01/2023 18:30:00,07/01/2023 19:00:00,NZ,New Zealand,2.259,26514.02
07/01/2023 19:00:00,07/01/2023 19:30:00,NZ,New Zealand,2.218,23521.9
07/01/2023 19:30:00,07/01/2023 20:00:00,NZ,New Zealand,2.171,22806.71
07/01/2023 20:00:00,07/01/2023 20:30:00,NZ,New Zealand,2.138,22222.75
07/01/2023 20:30:00,07/01/2023 21:00:00,NZ,New Zealand,2.119,13744.08
07/01/2023 21:00:00,07/01/2023 21:30:00,NZ,New Zealand,2.13,21977.55
07/01/2023 21:30:00,07/01/2023 22:00:00,NZ,New Zealand,2.095,10962.1
07/01/2023 22:00:00,07/01/2023 22:30:00,NZ,New Zealand,2.032,3072.37
07/01/2023 22:30:00,07/01/2023 23:00:00,NZ,New Zealand,1.967,7268.89
07/01/2023 23:00:00,07/01/2023 23:30:00,NZ,New Zealand,1.926,11613.58
07/01/2023 23:30:00,08/01/2023 00:00:00,NZ,New Zealand,1.854,630.26
08/01/2023 00:00:00,08/01/2023 00:30:00,NZ,New Zealand,1.78,5656.66
08/01/2023 00:30:00,08/01/2023 01:00:00,NZ,New Zealand,1.72,23874.77
08/01/2023 01:00:00,08/01/2023 01:30:00,NZ,New Zealand,1.675,17856.97
08/01/2023 01:30:00,08/01/2023 02:00:00,NZ,New Zealand,1.638,14321.34
08/01/2023 02:00:00,08/01/2023 02:30:00,NZ,New Zealand,1.612,17994.57
08/01/2023 02:30:00,08/01/2023 03:00:00,NZ,New Zealand,1.586,16743.33
08/01/2023 03:00:00,08/01/2023 03:30:00,NZ,New Zealand,1.573,8393.36
08/01/2023 03:30:00,08/01/2023 04:00:00,NZ,New Zealand,1.568,394.82
08/01/2023 04:00:00,08/01/2023 04:30:00,NZ,New Zealand,1.57,647.94
08/01/2023 04:30:00,08/01/2023 05:00:00,NZ,New Zealand,1.581,794.43
08/01/2023 05:00:00,08/01/2023 05:30:00,NZ,New Zealand,1.625,14503.6
08/01/2023 05:30:00,08/01/2023 06:00:00,NZ,New Zealand,1.671,11681.75
08/01/2023 06:00:00,08/01/2023 06:30:00,NZ,New Zealand,1.713,730.21
08/01/2023 06:30:00,08/01/2023 07:00:00,NZ,New Zealand,1.758,748.72
08/01/2023 07:00:00,08/01/2023 07:30:00,NZ,New Zealand,1.823,341.05
08/01/2023 07:30:00,08/01/2023 08:00:00,NZ,New Zealand,1.895,824.44
08/01/2023 08:00:00,08/01/2023 08:30:00,NZ,New Zealand,1.975,3954.03
08/01/2023 08:30:00,08/01/2023 09:00:00,NZ,New Zealand,2.064,23245.87
08/01/2023 09:00:00,08/01/2023 09:30:00,NZ,New Zealand,2.16,19944.65
08/01/2023 09:30:00,08/01/2023 10:00:00,NZ,New Zealand,2.203,39879.29
08/01/2023 10:00:00,08/01/2023 10:30:00,NZ,New Zealand,2.222,45907.85
08/01/2023 10:30:00,08/01/2023 11:00:00,NZ,New Zealand,2.216,19510.89
08/01/2023 11:00:00,08/01/2023 11:30:00,NZ,New Zealand,2.216,18442.58
08/01/2023 11:30:00,08/01/2023 12:00:00,NZ,New Zealand,2.218,21726.6
08/01/2023 12:00:00,08/01/2023 12:30:00,NZ,New Zealand,2.218,76101.63
08/01/2023 12:30:00,08/01/2023 13:00:00,NZ,New Zealand,2.207,24518.65
08/01/2023 13:00:00,08/01/2023 13:30:00,NZ,New Zealand,2.192,17122.48
08/01/2023 13:30:00,08/01/2023 14:00:00,NZ,New Zealand,2.173,9473.57
08/01/2023 14:00:00,08/01/2023 14:30:00,NZ,New Zealand,2.184,17902.75
08/01/2023 14:30:00,08/01/2023 15:00:00,NZ,New Zealand,2.196,19647.68
08/01/2023 15:00:00,08/01/2023 15:30:00,NZ,New Zealand,2.165,19536.26
08/01/2023 15:30:00,08/01/2023 16:00:00,NZ,New Zealand,2.208,24605.07
08/01/2023 16:00:00,08/01/2023 16:30:00,NZ,New Zealand,2.224,62635.94
08/01/2023 16:30:00,08/01/2023 17:00:00,NZ,New Zealand,2.25,8538.38
08/01/2023 17:00:00,08/01/2023 17:30:00,NZ,New Zealand,2.292,31462.3
08/01/2023 17:30:00,08/01/2023 18:00:00,NZ,New Zealand,2.329,67565.67
08/01/2023 18:00:00,08/01/2023 18:30:00,NZ,New Zealand,2.33,68364.71
08/01/2023 18:30:00,08/01/2023 19:00:00,NZ,New Zealand,2.328,98121.5
08/01/2023 19:00:00,08/01/2023 19:30:00,NZ,New Zealand,2.291,54624.1
08/01/2023 19:30:00,08/01/2023 20:00:00,NZ,New Zealand,2.251,26453.6
08/01/2023 20:00:00,08/01/2023 20:30:00,NZ,New Zealand,2.211,22780.17
08/01/2023 20:30:00,08/01/2023 21:00:00,NZ,New Zealand,2.183,15269.25
08/01/2023 21:00:00,08/01/2023 21:30:00,NZ,New Zealand,2.201,23173.59
08/01/2023 21:30:00,08/01/2023 22:00:00,NZ,New Zealand,2.166,43351.97
08/01/2023 22:00:00,08/01/2023 22:30:00,NZ,New Zealand,2.095,14915.31
08/01/2023 22:30:00,08/01/2023 23:00:00,NZ,New Zealand,2.004,14606.79
08/01/2023 23:00:00,08/01/2023 23:30:00,NZ,New Zealand,1.945,21113.8
08/01/2023 23:30:00,09/01/2023 00:00:00,NZ,New Zealand,1.866,13430.52
09/01/2023 00:00:00,09/01/2023 00:30:00,NZ,New Zealand,1.786,18629.5
09/01/2023 00:30:00,09/01/2023 01:00:00,NZ,New Zealand,1.728,18940.71
09/01/2023 01:00:00,09/01/2023 01:30:00,NZ,New Zealand,1.685,18178.61
09/01/2023 01:30:00,09/01/2023 02:00:00,NZ,New Zealand,1.652,12087.1
09/01/2023 02:00:00,09/01/2023 02:30:00,NZ,New Zealand,1.629,5804.65
09/01/2023 02:30:00,09/01/2023 03:00:00,NZ,New Zealand,1.613,564.91
09/01/2023 03:00:00,09/01/2023 03:30:00,NZ,New Zealand,1.6,51.04
09/01/2023 03:30:00,09/01/2023 04:00:00,NZ,New Zealand,1.59,15.9
09/01/2023 04:00:00,09/01/2023 04:30:00,NZ,New Zealand,1.608,16.08
09/01/2023 04:30:00,09/01/2023 05:00:00,NZ,New Zealand,1.637,16.37
09/01/2023 05:00:00,09/01/2023 05:30:00,NZ,New Zealand,1.716,432.35
09/01/2023 05:30:00,09/01/2023 06:00:00,NZ,New Zealand,1.805,18749.89
09/01/2023 06:00:00,09/01/2023 06:30:00,NZ,New Zealand,1.934,48084.81
09/01/2023 06:30:00,09/01/2023 07:00:00,NZ,New Zealand,2.053,11042.53
09/01/2023 07:00:00,09/01/2023 07:30:00,NZ,New Zealand,2.189,61990.78
09/01/2023 07:30:00,09/01/2023 08:00:00,NZ,New Zealand,2.278,72772.2
09/01/2023 08:00:00,09/01/2023 08:30:00,NZ,New Zealand,2.357,68815.04
09/01/2023 08:30:00,09/01/2023 09:00:00,NZ,New Zealand,2.411,25296.41
09/01/2023 09:00:00,09/01/2023 09:30:00,NZ,New Zealand,2.477,61030.7
09/01/2023 09:30:00,09/01/2023 10:00:00,NZ,New Zealand,2.431,105110.35
09/01/2023 10:00:00,09/01/2023 10:30:00,NZ,New Zealand,2.448,83707.97
09/01/2023 10:30:00,09/01/2023 11:00:00,NZ,New Zealand,2.458,61408.06
09/01/2023 11:00:00,09/01/2023 11:30:00,NZ,New Zealand,2.465,48923.33
09/01/2023 11:30:00,09/01/2023 12:00:00,NZ,New Zealand,2.471,54325.44
09/01/2023 12:00:00,09/01/2023 12:30:00,NZ,New Zealand,2.474,106803.36
09/01/2023 12:30:00,09/01/2023 13:00:00,NZ,New Zealand,2.47,106234.79
09/01/2023 13:00:00,09/01/2023 13:30:00,NZ,New Zealand,2.469,106830.46
09/01/2023 13:30:00,09/01/2023 14:00:00,NZ,New Zealand,2.458,105126.77
09/01/2023 14:00:00,09/01/2023 14:30:00,NZ,New Zealand,2.461,97569.72
09/01/2023 14:30:00,09/01/2023 15:00:00,NZ,New Zealand,2.471,52585.65
09/01/2023 15:00:00,09/01/2023 15:30:00,NZ,New Zealand,2.46,90121.72
09/01/2023 15:30:00,09/01/2023 16:00:00,NZ,New Zealand,2.475,57456.76
09/01/2023 16:00:00,09/01/2023 16:30:00,NZ,New Zealand,2.484,107219.15
09/01/2023 16:30:00,09/01/2023 17:00:00,NZ,New Zealand,2.496,85127.86
09/01/2023 17:00:00,09/01/2023 17:30:00,NZ,New Zealand,2.508,106561.1
09/01/2023 17:30:00,09/01/2023 18:00:00,NZ,New Zealand,2.528,110264.22
09/01/2023 18:00:00,09/01/2023 18:30:00,NZ,New Zealand,2.498,106962.02
09/01/2023 18:30:00,09/01/2023 19:00:00,NZ,New Zealand,2.475,104819.03
09/01/2023 19:00:00,09/01/2023 19:30:00,NZ,New Zealand,2.419,101306.09
09/01/2023 19:30:00,09/01/2023 20:00:00,NZ,New Zealand,2.361,98264.16
09/01/2023 20:00:00,09/01/2023 20:30:00,NZ,New Zealand,2.314,93611.1
09/01/2023 20:30:00,09/01/2023 21:00:00,NZ,New Zealand,2.289,81438.63
09/01/2023 21:00:00,09/01/2023 21:30:00,NZ,New Zealand,2.298,82636.66
09/01/2023 21:30:00,09/01/2023 22:00:00,NZ,New Zealand,2.256,92055.85
09/01/2023 22:00:00,09/01/2023 22:30:00,NZ,New Zealand,2.171,83496.03
09/01/2023 22:30:00,09/01/2023 23:00:00,NZ,New Zealand,2.089,25247.73
09/01/2023 23:00:00,09/01/2023 23:30:00,NZ,New Zealand,2.023,23880.55
09/01/2023 23:30:00,10/01/2023 00:00:00,NZ,New Zealand,1.946,21030.89
10/01/2023 00:00:00,10/01/2023 00:30:00,NZ,New Zealand,1.866,18579.59
10/01/2023 00:30:00,10/01/2023 01:00:00,NZ,New Zealand,1.804,24876.96
10/01/2023 01:00:00,10/01/2023 01:30:00,NZ,New Zealand,1.758,20024.88
10/01/2023 01:30:00,10/01/2023 02:00:00,NZ,New Zealand,1.723,19030.35
10/01/2023 02:00:00,10/01/2023 02:30:00,NZ,New Zealand,1.698,914.22
10/01/2023 02:30:00,10/01/2023 03:00:00,NZ,New Zealand,1.678,341.67
10/01/2023 03:00:00,10/01/2023 03:30:00,NZ,New Zealand,1.667,868.23
10/01/2023 03:30:00,10/01/2023 04:00:00,NZ,New Zealand,1.663,49.88
10/01/2023 04:00:00,10/01/2023 04:30:00,NZ,New Zealand,1.681,181.02
10/01/2023 04:30:00,10/01/2023 05:00:00,NZ,New Zealand,1.707,401.75
10/01/2023 05:00:00,10/01/2023 05:30:00,NZ,New Zealand,1.791,13433.88
10/01/2023 05:30:00,10/01/2023 06:00:00,NZ,New Zealand,1.877,37524.87
10/01/2023 06:00:00,10/01/2023 06:30:00,NZ,New Zealand,1.994,40262.56
10/01/2023 06:30:00,10/01/2023 07:00:00,NZ,New Zealand,2.105,14778.09
10/01/2023 07:00:00,10/01/2023 07:30:00,NZ,New Zealand,2.232,26883.38
10/01/2023 07:30:00,10/01/2023 08:00:00,NZ,New Zealand,2.319,26856.52
10/01/2023 08:00:00,10/01/2023 08:30:00,NZ,New Zealand,2.4,53450.89
10/01/2023 08:30:00,10/01/2023 09:00:00,NZ,New Zealand,2.451,23528.8
10/01/2023 09:00:00,10/01/2023 09:30:00,NZ,New Zealand,2.507,83485.1
10/01/2023 09:30:00,10/01/2023 10:00:00,NZ,New Zealand,2.518,102732.69
10/01/2023 10:00:00,10/01/2023 10:30:00,NZ,New Zealand,2.52,103995.36
10/01/2023 10:30:00,10/01/2023 11:00:00,NZ,New Zealand,2.509,81797.77
10/01/2023 11:00:00,10/01/2023 11:30:00,NZ,New Zealand,2.519,109882.13
10/01/2023 11:30:00,10/01/2023 12:00:00,NZ,New Zealand,2.52,111078.37
10/01/2023 12:00:00,10/01/2023 12:30:00,NZ,New Zealand,2.513,140384.3
10/01/2023 12:30:00,10/01/2023 13:00:00,NZ,New Zealand,2.502,134947.76
10/01/2023 13:00:00,10/01/2023 13:30:00,NZ,New Zealand,2.5,138218.63
10/01/2023 13:30:00,10/01/2023 14:00:00,NZ,New Zealand,2.479,113536.91
10/01/2023 14:00:00,10/01/2023 14:30:00,NZ,New Zealand,2.483,122911.75
10/01/2023 14:30:00,10/01/2023 15:00:00,NZ,New Zealand,2.485,89568.04
10/01/2023 15:00:00,10/01/2023 15:30:00,NZ,New Zealand,2.465,103600.17
10/01/2023 15:30:00,10/01/2023 16:00:00,NZ,New Zealand,2.48,172792.91
10/01/2023 16:00:00,10/01/2023 16:30:00,NZ,New Zealand,2.492,132029.22
10/01/2023 16:30:00,10/01/2023 17:00:00,NZ,New Zealand,2.508,116417.78
10/01/2023 17:00:00,10/01/2023 17:30:00,NZ,New Zealand,2.522,124218.12
10/01/2023 17:30:00,10/01/2023 18:00:00,NZ,New Zealand,2.554,135224.91
10/01/2023 18:00:00,10/01/2023 18:30:00,NZ,New Zealand,2.53,112211.95
10/01/2023 18:30:00,10/01/2023 19:00:00,NZ,New Zealand,2.499,106804.61
10/01/2023 19:00:00,10/01/2023 19:30:00,NZ,New Zealand,2.44,100903.22
10/01/2023 19:30:00,10/01/2023 20:00:00,NZ,New Zealand,2.388,101161.95
10/01/2023 20:00:00,10/01/2023 20:30:00,NZ,New Zealand,2.35,100624.57
10/01/2023 20:30:00,10/01/2023 21:00:00,NZ,New Zealand,2.315,102407.58
10/01/2023 21:00:00,10/01/2023 21:30:00,NZ,New Zealand,2.307,115816.84
10/01/2023 21:30:00,10/01/2023 22:00:00,NZ,New Zealand,2.255,160120.47
10/01/2023 22:00:00,10/01/2023 22:30:00,NZ,New Zealand,2.164,85948.01
10/01/2023 22:30:00,10/01/2023 23:00:00,NZ,New Zealand,2.081,62598.18
10/01/2023 23:00:00,10/01/2023 23:30:00,NZ,New Zealand,2.022,85506.19
10/01/2023 23:30:00,11/01/2023 00:00:00,NZ,New Zealand,1.95,82933.47
11/01/2023 00:00:00,11/01/2023 00:30:00,NZ,New Zealand,1.876,64123.68
11/01/2023 00:30:00,11/01/2023 01:00:00,NZ,New Zealand,1.817,61507.38
11/01/2023 01:00:00,11/01/2023 01:30:00,NZ,New Zealand,1.774,60386.72
11/01/2023 01:30:00,11/01/2023 02:00:00,NZ,New Zealand,1.741,59047.92
11/01/2023 02:00:00,11/01/2023 02:30:00,NZ,New Zealand,1.718,58155.8
11/01/2023 02:30:00,11/01/2023 03:00:00,NZ,New Zealand,1.698,57275.71
11/01/2023 03:00:00,11/01/2023 03:30:00,NZ,New Zealand,1.684,56558.29
11/01/2023 03:30:00,11/01/2023 04:00:00,NZ,New Zealand,1.673,38010.14
11/01/2023 04:00:00,11/01/2023 04:30:00,NZ,New Zealand,1.686,46511.64
11/01/2023 04:30:00,11/01/2023 05:00:00,NZ,New Zealand,1.715,48435.19
11/01/2023 05:00:00,11/01/2023 05:30:00,NZ,New Zealand,1.795,51152.61
11/01/2023 05:30:00,11/01/2023 06:00:00,NZ,New Zealand,1.884,65562.33
11/01/2023 06:00:00,11/01/2023 06:30:00,NZ,New Zealand,2.007,68261.43
11/01/2023 06:30:00,11/01/2023 07:00:00,NZ,New Zealand,2.123,79127.57
11/01/2023 07:00:00,11/01/2023 07:30:00,NZ,New Zealand,2.255,163446.2
11/01/2023 07:30:00,11/01/2023 08:00:00,NZ,New Zealand,2.286,119902.51
11/01/2023 08:00:00,11/01/2023 08:30:00,NZ,New Zealand,2.397,98310.69
11/01/2023 08:30:00,11/01/2023 09:00:00,NZ,New Zealand,2.474,117502.91
11/01/2023 09:00:00,11/01/2023 09:30:00,NZ,New Zealand,2.53,169450.54
11/01/2023 09:30:00,11/01/2023 10:00:00,NZ,New Zealand,2.531,176189.24
11/01/2023 10:00:00,11/01/2023 10:30:00,NZ,New Zealand,2.53,181655.5
11/01/2023 10:30:00,11/01/2023 11:00:00,NZ,New Zealand,2.514,170468.73
11/01/2023 11:00:00,11/01/2023 11:30:00,NZ,New Zealand,2.526,197566.03
11/01/2023 11:30:00,11/01/2023 12:00:00,NZ,New Zealand,2.534,177518.74
11/01/2023 12:00:00,11/01/2023 12:30:00,NZ,New Zealand,2.53,178141.61
11/01/2023 12:30:00,11/01/2023 13:00:00,NZ,New Zealand,2.52,176840.77
11/01/2023 13:00:00,11/01/2023 13:30:00,NZ,New Zealand,2.512,173923.84
11/01/2023 13:30:00,11/01/2023 14:00:00,NZ,New Zealand,2.493,133015.26
11/01/2023 14:00:00,11/01/2023 14:30:00,NZ,New Zealand,2.5,148410.65
11/01/2023 14:30:00,11/01/2023 15:00:00,NZ,New Zealand,2.506,146678.78
11/01/2023 15:00:00,11/01/2023 15:30:00,NZ,New Zealand,2.488,169829.85
11/01/2023 15:30:00,11/01/2023 16:00:00,NZ,New Zealand,2.501,161188.61
11/01/2023 16:00:00,11/01/2023 16:30:00,NZ,New Zealand,2.506,123992.88
11/01/2023 16:30:00,11/01/2023 17:00:00,NZ,New Zealand,2.518,127160.97
11/01/2023 17:00:00,11/01/2023 17:30:00,NZ,New Zealand,2.529,107824.77
11/01/2023 17:30:00,11/01/2023 18:00:00,NZ,New Zealand,2.555,114523.17
11/01/2023 18:00:00,11/01/2023 18:30:00,NZ,New Zealand,2.529,92981.93
11/01/2023 18:30:00,11/01/2023 19:00:00,NZ,New Zealand,2.499,87618.1
11/01/2023 19:00:00,11/01/2023 19:30:00,NZ,New Zealand,2.45,67030.43
11/01/2023 19:30:00,11/01/2023 20:00:00,NZ,New Zealand,2.4,81911.65
11/01/2023 20:00:00,11/01/2023 20:30:00,NZ,New Zealand,2.352,74452.96
11/01/2023 20:30:00,11/01/2023 21:00:00,NZ,New Zealand,2.332,80443.06
11/01/2023 21:00:00,11/01/2023 21:30:00,NZ,New Zealand,2.327,81351.66
11/01/2023 21:30:00,11/01/2023 22:00:00,NZ,New Zealand,2.282,79622.2
11/01/2023 22:00:00,11/01/2023 22:30:00,NZ,New Zealand,2.202,75329.66
11/01/2023 22:30:00,11/01/2023 23:00:00,NZ,New Zealand,2.112,72004.99
11/01/2023 23:00:00,11/01/2023 23:30:00,NZ,New Zealand,2.051,68484.9
11/01/2023 23:30:00,12/01/2023 00:00:00,NZ,New Zealand,1.976,65136.15
12/01/2023 00:00:00,12/01/2023 00:30:00,NZ,New Zealand,1.898,61991.6
12/01/2023 00:30:00,12/01/2023 01:00:00,NZ,New Zealand,1.839,60099.28
12/01/2023 01:00:00,12/01/2023 01:30:00,NZ,New Zealand,1.794,58516.27
12/01/2023 01:30:00,12/01/2023 02:00:00,NZ,New Zealand,1.755,56557.19
12/01/2023 02:00:00,12/01/2023 02:30:00,NZ,New Zealand,1.73,55313.22
12/01/2023 02:30:00,12/01/2023 03:00:00,NZ,New Zealand,1.709,54333.66
12/01/2023 03:00:00,12/01/2023 03:30:00,NZ,New Zealand,1.699,53918.21
12/01/2023 03:30:00,12/01/2023 04:00:00,NZ,New Zealand,1.697,53777.05
12/01/2023 04:00:00,12/01/2023 04:30:00,NZ,New Zealand,1.708,29822.42
12/01/2023 04:30:00,12/01/2023 05:00:00,NZ,New Zealand,1.737,27522.34
12/01/2023 05:00:00,12/01/2023 05:30:00,NZ,New Zealand,1.813,49219.96
12/01/2023 05:30:00,12/01/2023 06:00:00,NZ,New Zealand,1.911,63771.44
12/01/2023 06:00:00,12/01/2023 06:30:00,NZ,New Zealand,2.041,92861.56
12/01/2023 06:30:00,12/01/2023 07:00:00,NZ,New Zealand,2.162,104265.56
12/01/2023 07:00:00,12/01/2023 07:30:00,NZ,New Zealand,2.302,141217.06
12/01/2023 07:30:00,12/01/2023 08:00:00,NZ,New Zealand,2.4,101052.77
12/01/2023 08:00:00,12/01/2023 08:30:00,NZ,New Zealand,2.472,160641.71
12/01/2023 08:30:00,12/01/2023 09:00:00,NZ,New Zealand,2.516,162025.45
12/01/2023 09:00:00,12/01/2023 09:30:00,NZ,New Zealand,2.571,179376.04
12/01/2023 09:30:00,12/01/2023 10:00:00,NZ,New Zealand,2.574,272898.57
12/01/2023 10:00:00,12/01/2023 10:30:00,NZ,New Zealand,2.566,325641.84
12/01/2023 10:30:00,12/01/2023 11:00:00,NZ,New Zealand,2.557,204366.56
12/01/2023 11:00:00,12/01/2023 11:30:00,NZ,New Zealand,2.552,160839.93
12/01/2023 11:30:00,12/01/2023 12:00:00,NZ,New Zealand,2.55,130608.41
12/01/2023 12:00:00,12/01/2023 12:30:00,NZ,New Zealand,2.548,178601.12
12/01/2023 12:30:00,12/01/2023 13:00:00,NZ,New Zealand,2.538,180621.37
12/01/2023 13:00:00,12/01/2023 13:30:00,NZ,New Zealand,2.528,208789.49
12/01/2023 13:30:00,12/01/2023 14:00:00,NZ,New Zealand,2.496,165029.43
12/01/2023 14:00:00,12/01/2023 14:30:00,NZ,New Zealand,2.498,150460.32
12/01/2023 14:30:00,12/01/2023 15:00:00,NZ,New Zealand,2.498,135031.6
12/01/2023 15:00:00,12/01/2023 15:30:00,NZ,New Zealand,2.48,140600.15
12/01/2023 15:30:00,12/01/2023 16:00:00,NZ,New Zealand,2.49,170859.77
12/01/2023 16:00:00,12/01/2023 16:30:00,NZ,New Zealand,2.498,153538.19
12/01/2023 16:30:00,12/01/2023 17:00:00,NZ,New Zealand,2.504,138069.97
12/01/2023 17:00:00,12/01/2023 17:30:00,NZ,New Zealand,2.507,112645.56
12/01/2023 17:30:00,12/01/2023 18:00:00,NZ,New Zealand,2.531,142203.92
12/01/2023 18:00:00,12/01/2023 18:30:00,NZ,New Zealand,2.511,101198.28
12/01/2023 18:30:00,12/01/2023 19:00:00,NZ,New Zealand,2.489,122571.48
12/01/2023 19:00:00,12/01/2023 19:30:00,NZ,New Zealand,2.434,117122.6
12/01/2023 19:30:00,12/01/2023 20:00:00,NZ,New Zealand,2.396,84544.16
12/01/2023 20:00:00,12/01/2023 20:30:00,NZ,New Zealand,2.361,83977.34
12/01/2023 20:30:00,12/01/2023 21:00:00,NZ,New Zealand,2.346,91115.12
12/01/2023 21:00:00,12/01/2023 21:30:00,NZ,New Zealand,2.354,135030.47
12/01/2023 21:30:00,12/01/2023 22:00:00,NZ,New Zealand,2.309,129491.97
12/01/2023 22:00:00,12/01/2023 22:30:00,NZ,New Zealand,2.224,107683.03
12/01/2023 22:30:00,12/01/2023 23:00:00,NZ,New Zealand,2.136,72480.87
12/01/2023 23:00:00,12/01/2023 23:30:00,NZ,New Zealand,2.075,78301.16
12/01/2023 23:30:00,13/01/2023 00:00:00,NZ,New Zealand,2,67697.1
13/01/2023 00:00:00,13/01/2023 00:30:00,NZ,New Zealand,1.917,64999.66
13/01/2023 00:30:00,13/01/2023 01:00:00,NZ,New Zealand,1.849,61680.3
13/01/2023 01:00:00,13/01/2023 01:30:00,NZ,New Zealand,1.805,59600.32
13/01/2023 01:30:00,13/01/2023 02:00:00,NZ,New Zealand,1.766,57971.36
13/01/2023 02:00:00,13/01/2023 02:30:00,NZ,New Zealand,1.741,57534.1
13/01/2023 02:30:00,13/01/2023 03:00:00,NZ,New Zealand,1.721,57213.78
13/01/2023 03:00:00,13/01/2023 03:30:00,NZ,New Zealand,1.716,57086.24
13/01/2023 03:30:00,13/01/2023 04:00:00,NZ,New Zealand,1.706,55986.41
13/01/2023 04:00:00,13/01/2023 04:30:00,NZ,New Zealand,1.712,55924.61
13/01/2023 04:30:00,13/01/2023 05:00:00,NZ,New Zealand,1.741,57537.41
13/01/2023 05:00:00,13/01/2023 05:30:00,NZ,New Zealand,1.822,64234.42
13/01/2023 05:30:00,13/01/2023 06:00:00,NZ,New Zealand,1.911,74313.08
13/01/2023 06:00:00,13/01/2023 06:30:00,NZ,New Zealand,2.031,99705.68
13/01/2023 06:30:00,13/01/2023 07:00:00,NZ,New Zealand,2.147,125471.98
13/01/2023 07:00:00,13/01/2023 07:30:00,NZ,New Zealand,2.283,231868.38
13/01/2023 07:30:00,13/01/2023 08:00:00,NZ,New Zealand,2.38,243317.69
13/01/2023 08:00:00,13/01/2023 08:30:00,NZ,New Zealand,2.454,287951.65
13/01/2023 08:30:00,13/01/2023 09:00:00,NZ,New Zealand,2.498,380762.09
13/01/2023 09:00:00,13/01/2023 09:30:00,NZ,New Zealand,2.548,276600.49
13/01/2023 09:30:00,13/01/2023 10:00:00,NZ,New Zealand,2.557,296335.97
13/01/2023 10:00:00,13/01/2023 10:30:00,NZ,New Zealand,2.545,219475.44
13/01/2023 10:30:00,13/01/2023 11:00:00,NZ,New Zealand,2.534,205878.08
13/01/2023 11:00:00,13/01/2023 11:30:00,NZ,New Zealand,2.527,196980.22
13/01/2023 11:30:00,13/01/2023 12:00:00,NZ,New Zealand,2.523,285975.16
13/01/2023 12:00:00,13/01/2023 12:30:00,NZ,New Zealand,2.513,286763.51
13/01/2023 12:30:00,13/01/2023 13:00:00,NZ,New Zealand,2.496,306473.39
13/01/2023 13:00:00,13/01/2023 13:30:00,NZ,New Zealand,2.482,204657.22
13/01/2023 13:30:00,13/01/2023 14:00:00,NZ,New Zealand,2.465,155413.94
13/01/2023 14:00:00,13/01/2023 14:30:00,NZ,New Zealand,2.424,187646.47
13/01/2023 14:30:00,13/01/2023 15:00:00,NZ,New Zealand,2.46,185597.84
13/01/2023 15:00:00,13/01/2023 15:30:00,NZ,New Zealand,2.43,198665.52
13/01/2023 15:30:00,13/01/2023 16:00:00,NZ,New Zealand,2.433,198633.51
13/01/2023 16:00:00,13/01/2023 16:30:00,NZ,New Zealand,2.433,199478.99
13/01/2023 16:30:00,13/01/2023 17:00:00,NZ,New Zealand,2.435,221000.61
13/01/2023 17:00:00,13/01/2023 17:30:00,NZ,New Zealand,2.43,200375.21
13/01/2023 17:30:00,13/01/2023 18:00:00,NZ,New Zealand,2.442,200581.77
13/01/2023 18:00:00,13/01/2023 18:30:00,NZ,New Zealand,2.421,125311.34
13/01/2023 18:30:00,13/01/2023 19:00:00,NZ,New Zealand,2.402,109520.73
13/01/2023 19:00:00,13/01/2023 19:30:00,NZ,New Zealand,2.361,98137.4
13/01/2023 19:30:00,13/01/2023 20:00:00,NZ,New Zealand,2.321,106299.75
13/01/2023 20:00:00,13/01/2023 20:30:00,NZ,New Zealand,2.285,124139.28
13/01/2023 20:30:00,13/01/2023 21:00:00,NZ,New Zealand,2.269,171527.68
13/01/2023 21:00:00,13/01/2023 21:30:00,NZ,New Zealand,2.278,214661.4
13/01/2023 21:30:00,13/01/2023 22:00:00,NZ,New Zealand,2.254,292384.52
13/01/2023 22:00:00,13/01/2023 22:30:00,NZ,New Zealand,2.192,142740.64
